Customer ID,Gender,Age,Married,Number of Dependents,City,Zip Code,Latitude,Longitude,Number of Referrals,Tenure in Months,Offer,Phone Service,Avg Monthly Long Distance Charges,Multiple Lines,Internet Service,Internet Type,Avg Monthly GB Download,Online Security,Online Backup,Device Protection Plan,Premium Tech Support,Streaming TV,Streaming Movies,Streaming Music,Unlimited Data,Contract,Paperless Billing,Payment Method,Monthly Charge,Total Charges,Total Refunds,Total Extra Data Charges,Customer Status,Churn Category,Churn Reason,Prediction Probability,Predicted Label,Avatar,Tech Support
7881-EVUAD,Female,49,No,0,Oroville,95966.0,39.473896,-121.415927,0,2,Offer E,No,0.0,No,Yes,DSL,21.0,Yes,Yes,No,No,No,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,42.6,72.4,0.0,0.0,Churned,Competitor,Competitor offered more data,0.608,Churned,https://picsum.photos/150/150?random=794,
7881-INRLC,Male,34,No,0,San Mateo,94403.0,37.538309,-122.305109,0,45,Offer B,Yes,14.12,Yes,Yes,Fiber Optic,3.0,No,Yes,No,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Credit Card,100.85,4740.0,0.0,0.0,Churned,Competitor,Competitor offered more data,0.5575,Stayed,https://picsum.photos/150/150?random=544,
7883-ROJOC,Female,33,Yes,0,Point Reyes Station,94956.0,38.060264,-122.830646,0,19,Offer D,Yes,34.51,No,Yes,Cable,22.0,No,No,No,No,No,No,No,Yes,Month-to-Month,No,Credit Card,44.9,839.65,0.0,0.0,Stayed,Client currently in the company,.,0.818,Stayed,https://picsum.photos/150/150?random=79,
7890-VYYWG,Male,67,Yes,0,Sutter,95982.0,39.172777,-121.805845,1,3,Offer E,No,0.0,No,Yes,DSL,20.0,No,No,No,No,Yes,No,No,Yes,Month-to-Month,Yes,Credit Card,36.45,93.7,0.0,0.0,Churned,Competitor,Competitor had better devices,0.909,Churned,https://picsum.photos/150/150?random=895,
7892-POOKP,Female,23,Yes,3,Los Angeles,90010.0,34.062125,-118.315709,0,28,Offer C,Yes,4.89,Yes,Yes,Fiber Optic,47.0,No,No,Yes,Yes,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,104.8,3046.05,0.0,0.0,Churned,Other,Moved,0.7557,Stayed,https://picsum.photos/150/150?random=770,
7892-QVYKW,Female,25,Yes,1,El Cajon,92020.0,32.79697,-116.969082,10,23,,Yes,9.84,Yes,Yes,Fiber Optic,71.0,No,No,No,No,No,Yes,Yes,Yes,Month-to-Month,No,Bank Withdrawal,85.6,1868.4,0.0,0.0,Stayed,Client currently in the company,.,0.9661,Stayed,https://picsum.photos/150/150?random=339,
7893-IXHRQ,Male,53,No,0,Sacramento,95826.0,38.542532,-121.378826,0,1,,Yes,15.91,No,No,,0.0,No,,,,,,,,Month-to-Month,No,Bank Withdrawal,20.55,20.55,0.0,0.0,Churned,Attitude,Attitude of service provider,0.6414,Stayed,https://picsum.photos/150/150?random=779,
7895-VONWT,Female,20,No,0,Manhattan Beach,90266.0,33.889632,-118.39737,0,25,Offer C,No,0.0,No,Yes,Cable,59.0,No,No,Yes,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,48.25,1293.8,0.0,0.0,Stayed,Client currently in the company,.,0.6737,Stayed,https://picsum.photos/150/150?random=615,
7898-PDWQE,Male,22,Yes,0,Maxwell,95955.0,39.281194,-122.226568,2,71,Offer A,Yes,18.04,Yes,Yes,DSL,41.0,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,Two Year,No,Credit Card,80.4,5727.15,0.0,0.0,Stayed,Client currently in the company,.,0.9826,Stayed,https://picsum.photos/150/150?random=410,
7901-HXJVA,Male,20,No,0,Chico,95928.0,39.681488,-121.83721,0,14,,Yes,18.46,No,Yes,Fiber Optic,26.0,No,No,Yes,No,No,No,No,Yes,Month-to-Month,No,Bank Withdrawal,76.45,1117.55,0.0,0.0,Stayed,Client currently in the company,.,0.5709,Stayed,https://picsum.photos/150/150?random=61,
7901-IIDQV,Male,28,No,0,San Diego,92119.0,32.802959,-117.027095,0,24,,Yes,7.52,Yes,Yes,Cable,85.0,No,No,No,Yes,No,No,No,Yes,One Year,No,Bank Withdrawal,54.6,1242.25,28.42,0.0,Stayed,Client currently in the company,.,0.9196,Stayed,https://picsum.photos/150/150?random=89,
7901-TBKJX,Male,76,No,0,Twentynine Palms,92278.0,34.457829,-116.139589,0,56,,Yes,5.19,Yes,Yes,Fiber Optic,16.0,No,No,Yes,No,Yes,Yes,No,No,Two Year,Yes,Bank Withdrawal,101.05,5594.0,0.0,10.0,Stayed,Client currently in the company,.,0.9357,Stayed,https://picsum.photos/150/150?random=539,
7903-CMPEY,Male,78,Yes,0,Corte Madera,94925.0,37.924014,-122.511694,1,1,,Yes,17.51,Yes,Yes,Fiber Optic,21.0,Yes,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,80.3,80.3,0.0,0.0,Churned,Competitor,Competitor had better devices,0.9616,Churned,https://picsum.photos/150/150?random=261,
7905-NJMXS,Male,68,Yes,0,Williams,95987.0,39.117537,-122.284654,2,7,,Yes,3.19,Yes,Yes,Cable,26.0,Yes,Yes,No,Yes,No,No,No,Yes,Two Year,No,Bank Withdrawal,64.2,475.0,0.0,0.0,Stayed,Client currently in the company,.,0.9778,Stayed,https://picsum.photos/150/150?random=170,
7905-TVXTA,Female,63,No,0,Salinas,93907.0,36.77462,-121.664714,0,5,Offer E,Yes,8.32,No,Yes,DSL,22.0,Yes,No,No,Yes,Yes,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,64.35,352.65,0.0,0.0,Stayed,Client currently in the company,.,0.6014,Stayed,https://picsum.photos/150/150?random=482,
7908-QCBCA,Female,47,Yes,0,Atwater,95301.0,37.321233,-120.656354,1,1,Offer E,Yes,33.46,No,Yes,Fiber Optic,12.0,No,No,No,No,No,No,No,No,Month-to-Month,Yes,Mailed Check,69.4,69.4,0.0,10.0,Churned,Competitor,Competitor had better devices,0.942,Churned,https://picsum.photos/150/150?random=200,
7909-FIOIY,Female,21,Yes,1,Santa Clara,95051.0,37.348129,-121.98469,4,19,Offer D,No,0.0,No,Yes,Cable,85.0,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Credit Card,24.85,434.8,0.0,0.0,Stayed,Client currently in the company,.,0.9554,Stayed,https://picsum.photos/150/150?random=122,
7912-SYRQT,Female,35,No,0,Los Angeles,90042.0,34.11572,-118.192754,0,7,Offer E,Yes,18.99,Yes,Yes,Fiber Optic,23.0,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,75.1,552.95,0.0,0.0,Churned,Competitor,Competitor offered more data,0.6504,Churned,https://picsum.photos/150/150?random=942,
7916-VCCPB,Female,58,Yes,1,Parker Dam,92267.0,34.273872,-114.192901,6,16,Offer D,Yes,40.03,No,Yes,Fiber Optic,20.0,No,Yes,No,No,No,No,No,Yes,Month-to-Month,No,Bank Withdrawal,73.25,1195.75,0.0,0.0,Stayed,Client currently in the company,.,0.9772,Stayed,https://picsum.photos/150/150?random=565,
7919-ZODZZ,Female,32,Yes,2,Antioch,94509.0,37.980057,-121.801599,1,10,Offer D,Yes,42.0,No,Yes,DSL,14.0,No,Yes,Yes,No,No,Yes,Yes,Yes,One Year,Yes,Credit Card,65.9,660.05,0.0,0.0,Stayed,Client currently in the company,.,0.9194,Stayed,https://picsum.photos/150/150?random=169,
7921-BEPCI,Female,40,No,0,Rocklin,95765.0,38.823278,-121.281856,0,72,,Yes,12.63,Yes,Yes,DSL,23.0,Yes,Yes,No,No,No,No,No,Yes,Two Year,No,Bank Withdrawal,59.75,4265.0,0.0,0.0,Stayed,Client currently in the company,.,0.978,Stayed,https://picsum.photos/150/150?random=352,
7921-LMDFQ,Male,69,No,0,Chula Vista,91910.0,32.636792,-117.054989,0,51,,Yes,4.14,No,Yes,Fiber Optic,21.0,No,No,Yes,No,Yes,Yes,Yes,Yes,One Year,Yes,Bank Withdrawal,94.0,4905.75,0.0,0.0,Stayed,Client currently in the company,.,0.8699,Stayed,https://picsum.photos/150/150?random=667,
7923-IYJWY,Male,68,No,0,Twain Harte,95383.0,38.107441,-120.230625,0,67,,Yes,44.56,Yes,Yes,Fiber Optic,29.0,Yes,Yes,Yes,Yes,Yes,Yes,No,No,Two Year,Yes,Credit Card,116.1,7839.85,0.0,40.0,Stayed,Client currently in the company,.,0.9324,Stayed,https://picsum.photos/150/150?random=116,
7924-GJZFI,Female,75,Yes,0,Jackson,95642.0,38.336216,-120.76901,7,25,,Yes,38.59,No,Yes,Fiber Optic,24.0,No,No,No,No,No,No,No,Yes,Two Year,Yes,Bank Withdrawal,69.3,1813.1,0.0,0.0,Stayed,Client currently in the company,.,0.9841,Stayed,https://picsum.photos/150/150?random=362,
7925-PNRGI,Female,51,Yes,2,Chula Vista,91914.0,32.688506,-116.938632,9,45,Offer B,Yes,10.21,Yes,Yes,DSL,11.0,Yes,Yes,Yes,Yes,Yes,No,No,Yes,Month-to-Month,No,Credit Card,81.3,3541.1,0.0,0.0,Stayed,Client currently in the company,.,0.992,Stayed,https://picsum.photos/150/150?random=287,
7926-IJOOU,Male,50,No,0,San Francisco,94116.0,37.74441,-122.486764,0,1,Offer E,Yes,16.36,No,No,,0.0,No,,,,,,,,Month-to-Month,No,Credit Card,19.3,19.3,0.0,0.0,Joined,Client currently in the company,.,0.7484,Stayed,https://picsum.photos/150/150?random=633,
7927-AUXBZ,Female,45,No,0,Sun City,92586.0,33.707483,-117.200006,0,30,Offer C,Yes,9.34,No,Yes,Fiber Optic,8.0,No,No,No,Yes,Yes,No,No,Yes,Month-to-Month,No,Bank Withdrawal,85.15,2555.9,0.0,0.0,Churned,Attitude,Attitude of support person,0.6419,Stayed,https://picsum.photos/150/150?random=146,
7928-VJYAB,Male,44,Yes,1,Lemoore,93245.0,36.303666,-119.825657,9,11,Offer D,Yes,38.48,No,Yes,Fiber Optic,19.0,No,No,No,No,Yes,Yes,Yes,Yes,Month-to-Month,No,Bank Withdrawal,90.6,1020.2,0.0,0.0,Stayed,Client currently in the company,.,0.9665,Stayed,https://picsum.photos/150/150?random=842,
7929-DMBCV,Female,45,Yes,0,Arroyo Grande,93420.0,35.176236,-120.483243,6,20,Offer D,Yes,11.39,No,Yes,Fiber Optic,21.0,No,No,Yes,Yes,No,No,No,Yes,Month-to-Month,Yes,Mailed Check,81.0,1683.7,0.0,0.0,Stayed,Client currently in the company,.,0.8913,Stayed,https://picsum.photos/150/150?random=423,
7929-SKFGK,Male,23,Yes,0,Mentone,92359.0,34.103578,-117.04054,10,70,Offer A,Yes,21.68,Yes,Yes,Fiber Optic,30.0,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,No,Credit Card,114.3,8244.3,0.0,0.0,Stayed,Client currently in the company,.,0.9733,Stayed,https://picsum.photos/150/150?random=283,
7931-PXHFC,Male,46,No,0,Duarte,91010.0,34.145695,-117.95982,0,38,,Yes,46.21,No,Yes,Cable,14.0,No,No,Yes,Yes,No,Yes,Yes,Yes,One Year,Yes,Credit Card,62.3,2354.8,0.0,0.0,Churned,Dissatisfaction,Poor expertise of phone support,0.8969,Stayed,https://picsum.photos/150/150?random=545,
7932-WPTDS,Female,77,Yes,0,San Diego,92126.0,32.886925,-117.152162,1,1,,No,0.0,No,Yes,DSL,19.0,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,24.8,24.8,0.0,0.0,Churned,Competitor,Competitor made better offer,0.9833,Churned,https://picsum.photos/150/150?random=385,
7938-OUHIO,Male,28,No,0,Mill Valley,94941.0,37.901371,-122.572024,0,3,Offer E,Yes,32.76,No,Yes,Fiber Optic,73.0,No,No,Yes,Yes,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,98.7,293.65,0.0,0.0,Churned,Attitude,Attitude of service provider,0.7573,Churned,https://picsum.photos/150/150?random=781,
7940-UQQUG,Female,42,Yes,2,Thousand Oaks,91360.0,34.214054,-118.88109,4,64,,Yes,13.95,Yes,Yes,Fiber Optic,11.0,Yes,No,No,Yes,Yes,Yes,Yes,Yes,One Year,Yes,Bank Withdrawal,104.4,6721.6,0.0,0.0,Stayed,Client currently in the company,.,0.9705,Stayed,https://picsum.photos/150/150?random=108,
7941-RCJOW,Male,34,No,0,Tehama,96090.0,40.021787,-122.127576,0,65,Offer B,Yes,44.7,No,No,,0.0,No,,,,,,,,Two Year,Yes,Credit Card,19.55,1218.65,0.0,0.0,Stayed,Client currently in the company,.,0.9787,Stayed,https://picsum.photos/150/150?random=719,
7943-RQCHR,Female,34,No,0,Davis,95616.0,38.508735,-121.678813,0,9,Offer E,Yes,10.07,Yes,Yes,Fiber Optic,26.0,No,No,No,No,Yes,Yes,Yes,No,Month-to-Month,Yes,Bank Withdrawal,94.75,889.9,0.0,30.0,Churned,Competitor,Competitor offered more data,0.7786,Churned,https://picsum.photos/150/150?random=231,
7945-HLKEA,Female,29,No,0,Half Moon Bay,94019.0,37.45567,-122.407992,0,60,,Yes,37.95,Yes,Yes,DSL,27.0,Yes,No,Yes,Yes,No,No,No,No,One Year,No,Bank Withdrawal,64.75,4039.5,0.0,120.0,Stayed,Client currently in the company,.,0.9616,Stayed,https://picsum.photos/150/150?random=780,
7945-PRBVF,Male,47,No,0,Nevada City,95959.0,39.333737,-120.858667,0,35,,Yes,17.2,No,No,,0.0,No,,,,,,,,Two Year,No,Bank Withdrawal,21.45,705.45,0.0,0.0,Stayed,Client currently in the company,.,0.9804,Stayed,https://picsum.photos/150/150?random=887,
7950-XWOVN,Male,60,No,0,Oxnard,93035.0,34.18454,-119.224666,0,11,Offer D,No,0.0,No,Yes,DSL,22.0,No,Yes,Yes,No,No,No,No,No,Month-to-Month,No,Credit Card,34.7,383.55,22.53,150.0,Stayed,Client currently in the company,.,0.8121,Stayed,https://picsum.photos/150/150?random=342,
7951-QKZPL,Female,21,Yes,0,Saint Helena,94574.0,38.581354,-122.296283,1,33,,Yes,35.31,Yes,No,,0.0,No,,,,,,,,Two Year,Yes,Credit Card,24.5,740.3,35.05,0.0,Churned,Price,Long distance charges,0.9342,Stayed,https://picsum.photos/150/150?random=702,
7951-VRDVK,Female,26,No,0,Laguna Hills,92653.0,33.606899,-117.717854,0,36,,Yes,13.9,No,Yes,Cable,73.0,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,One Year,No,Bank Withdrawal,85.85,3003.55,0.0,0.0,Stayed,Client currently in the company,.,0.9168,Stayed,https://picsum.photos/150/150?random=868,
7952-OBOYL,Male,24,No,0,Upland,91786.0,34.105493,-117.660934,0,3,,Yes,25.1,No,Yes,Fiber Optic,59.0,No,No,Yes,Yes,Yes,No,Yes,Yes,Month-to-Month,Yes,Credit Card,89.85,244.45,0.0,0.0,Joined,Client currently in the company,.,0.6023,Churned,https://picsum.photos/150/150?random=110,
7954-MLBUN,Male,41,No,0,Santa Barbara,93111.0,34.460197,-119.802602,0,31,,Yes,10.05,No,Yes,Fiber Optic,14.0,No,No,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,No,Bank Withdrawal,99.45,3109.9,43.38,0.0,Stayed,Client currently in the company,.,0.913,Stayed,https://picsum.photos/150/150?random=986,
7956-XQWGU,Male,43,No,0,Long Beach,90803.0,33.760458,-118.129725,0,27,,Yes,2.59,No,No,,0.0,No,,,,,,,,Month-to-Month,Yes,Credit Card,19.4,460.25,29.59,0.0,Stayed,Client currently in the company,.,0.8872,Stayed,https://picsum.photos/150/150?random=559,
7957-RYHQD,Female,65,No,0,Bellflower,90706.0,33.887676,-118.127289,0,40,Offer B,Yes,44.86,No,Yes,Fiber Optic,4.0,Yes,Yes,No,No,No,No,No,Yes,Month-to-Month,Yes,Credit Card,79.2,3233.85,0.0,0.0,Churned,Price,Price too high,0.5832,Churned,https://picsum.photos/150/150?random=327,
7963-GQRMY,Female,19,Yes,0,Los Angeles,90004.0,34.076259,-118.310715,1,3,Offer E,Yes,44.46,No,Yes,DSL,51.0,No,No,No,No,No,No,Yes,Yes,Month-to-Month,No,Credit Card,44.3,134.5,0.0,0.0,Churned,Price,Extra data charges,0.6461,Churned,https://picsum.photos/150/150?random=425,
7963-SHNDT,Female,63,No,0,Redwood City,94062.0,37.410567,-122.297152,0,52,,No,0.0,No,Yes,DSL,7.0,Yes,Yes,No,Yes,No,No,No,No,Two Year,No,Credit Card,39.1,1982.1,0.0,130.0,Stayed,Client currently in the company,.,0.9781,Stayed,https://picsum.photos/150/150?random=489,
7964-VEXDG,Male,61,No,2,Anaheim,92802.0,33.807864,-117.923782,0,21,Offer D,Yes,13.39,Yes,Yes,Fiber Optic,24.0,Yes,No,No,No,No,No,No,Yes,Month-to-Month,No,Bank Withdrawal,80.35,1747.2,0.0,0.0,Stayed,Client currently in the company,.,0.8398,Stayed,https://picsum.photos/150/150?random=43,
7964-YESJC,Female,21,Yes,0,Moorpark,93021.0,34.312945,-118.858169,6,24,,Yes,9.3,Yes,Yes,DSL,27.0,Yes,Yes,Yes,No,No,No,No,Yes,Month-to-Month,No,Credit Card,66.3,1559.45,32.59,0.0,Stayed,Client currently in the company,.,0.9597,Stayed,https://picsum.photos/150/150?random=390,
7964-ZRKKG,Male,44,Yes,0,Van Nuys,91411.0,34.17847,-118.459472,1,67,,Yes,37.6,Yes,Yes,Fiber Optic,23.0,No,Yes,No,No,Yes,No,No,Yes,One Year,Yes,Bank Withdrawal,88.4,5798.3,0.0,0.0,Stayed,Client currently in the company,.,0.7441,Stayed,https://picsum.photos/150/150?random=717,
7966-YOTQW,Male,29,No,0,Nubieber,96068.0,41.082472,-121.195215,0,10,,Yes,33.98,Yes,Yes,DSL,59.0,Yes,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Credit Card,54.5,568.2,0.0,0.0,Stayed,Client currently in the company,.,0.7934,Stayed,https://picsum.photos/150/150?random=983,
7967-HYCDE,Male,26,No,0,Spring Valley,91978.0,32.730264,-116.950963,0,8,Offer E,Yes,41.93,No,Yes,Fiber Optic,59.0,No,No,No,No,No,No,Yes,Yes,Month-to-Month,No,Bank Withdrawal,70.7,553.4,0.0,0.0,Stayed,Client currently in the company,.,0.572,Stayed,https://picsum.photos/150/150?random=289,
7968-QUXNS,Male,24,No,0,Dobbins,95935.0,39.381174,-121.21191,0,6,,Yes,27.54,No,No,,0.0,No,,,,,,,,Month-to-Month,No,Mailed Check,18.95,110.15,0.0,0.0,Stayed,Client currently in the company,.,0.8355,Stayed,https://picsum.photos/150/150?random=94,
7969-AULMZ,Female,63,No,0,San Francisco,94104.0,37.791222,-122.402241,0,21,,Yes,9.06,Yes,Yes,Fiber Optic,10.0,No,No,No,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,97.35,2119.5,0.0,0.0,Churned,Other,Moved,0.6633,Churned,https://picsum.photos/150/150?random=754,
7969-FFOWG,Male,30,Yes,0,Littlerock,93543.0,34.505273,-117.955054,2,65,Offer B,Yes,18.07,No,No,,0.0,No,,,,,,,,Two Year,No,Credit Card,19.9,1292.6,0.0,0.0,Stayed,Client currently in the company,.,0.9862,Stayed,https://picsum.photos/150/150?random=778,
7971-HLVXI,Male,62,Yes,2,San Bernardino,92404.0,34.183286,-117.221722,4,72,Offer A,Yes,44.0,Yes,Yes,Fiber Optic,20.0,No,No,No,No,No,Yes,Yes,Yes,Two Year,Yes,Credit Card,84.5,6130.85,0.0,0.0,Stayed,Client currently in the company,.,0.9886,Stayed,https://picsum.photos/150/150?random=928,
7973-DZRKH,Female,20,No,1,Riverside,92507.0,33.976328,-117.319786,0,66,Offer A,Yes,27.09,Yes,Yes,Fiber Optic,51.0,Yes,No,Yes,Yes,No,No,No,Yes,Two Year,Yes,Credit Card,90.95,5930.05,0.0,0.0,Stayed,Client currently in the company,.,0.9879,Stayed,https://picsum.photos/150/150?random=286,
7975-JMZNT,Male,19,Yes,0,Columbia,95310.0,38.085839,-120.37855,1,66,Offer A,Yes,23.27,Yes,Yes,DSL,58.0,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,No,Bank Withdrawal,91.7,6075.9,0.0,0.0,Stayed,Client currently in the company,.,0.9179,Stayed,https://picsum.photos/150/150?random=976,
7975-TZMLR,Male,37,No,0,Reedley,93654.0,36.636638,-119.421842,0,47,,Yes,16.64,Yes,Yes,Fiber Optic,8.0,No,Yes,Yes,No,Yes,Yes,Yes,Yes,One Year,Yes,Bank Withdrawal,103.1,4889.3,0.0,0.0,Stayed,Client currently in the company,.,0.7168,Stayed,https://picsum.photos/150/150?random=306,
7976-CICYS,Male,49,No,0,Woodland Hills,91367.0,34.178068,-118.615714,0,4,,Yes,27.04,No,No,,0.0,No,,,,,,,,Month-to-Month,Yes,Credit Card,20.7,83.75,0.0,0.0,Stayed,Client currently in the company,.,0.8604,Stayed,https://picsum.photos/150/150?random=274,
7977-HXJKU,Male,45,No,2,Scotia,95565.0,40.440636,-124.098739,0,21,Offer D,Yes,27.6,No,No,,0.0,No,,,,,,,,Two Year,No,Credit Card,19.6,397.0,0.0,0.0,Stayed,Client currently in the company,.,0.9856,Stayed,https://picsum.photos/150/150?random=902,
7978-DKUQH,Female,26,Yes,0,Lake Elsinore,92532.0,33.705836,-117.318204,7,25,,Yes,37.1,No,Yes,Fiber Optic,82.0,No,No,Yes,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,74.6,1797.75,0.0,0.0,Stayed,Client currently in the company,.,0.8899,Stayed,https://picsum.photos/150/150?random=481,
7979-CORPM,Male,40,No,0,Oakdale,95361.0,37.785033,-120.776141,0,24,,Yes,35.93,Yes,Yes,Fiber Optic,5.0,No,Yes,No,No,Yes,No,No,Yes,Month-to-Month,Yes,Credit Card,90.55,2282.55,0.0,0.0,Churned,Other,Don't know,0.6126,Stayed,https://picsum.photos/150/150?random=806,
7980-MHFLQ,Female,42,Yes,3,Independence,93526.0,36.869584,-118.189241,5,72,Offer A,Yes,18.21,Yes,No,,0.0,No,,,,,,,,Two Year,No,Credit Card,24.9,1859.2,0.0,0.0,Stayed,Client currently in the company,.,0.9925,Stayed,https://picsum.photos/150/150?random=134,
7982-VCELR,Female,20,No,0,Ramona,92065.0,33.044541,-116.833922,0,36,,Yes,19.64,No,Yes,Fiber Optic,71.0,No,Yes,No,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Credit Card,94.8,3565.65,30.26,0.0,Stayed,Client currently in the company,.,0.776,Stayed,https://picsum.photos/150/150?random=823,
7989-AWGEH,Male,24,Yes,2,San Luis Obispo,93405.0,35.236549,-120.727344,8,49,Offer B,No,0.0,No,Yes,DSL,47.0,Yes,No,No,No,No,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,39.2,1838.15,0.0,0.0,Stayed,Client currently in the company,.,0.9721,Stayed,https://picsum.photos/150/150?random=386,
7989-CHGTL,Male,52,No,0,San Diego,92122.0,32.85723,-117.209774,0,1,Offer E,Yes,14.17,No,No,,0.0,No,,,,,,,,Month-to-Month,Yes,Credit Card,19.6,19.6,0.0,0.0,Churned,Competitor,Competitor made better offer,0.6866,Churned,https://picsum.photos/150/150?random=226,
7989-VCQOH,Male,29,Yes,1,Auberry,93602.0,36.991762,-119.242874,3,18,,Yes,10.29,No,Yes,DSL,59.0,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,Month-to-Month,No,Bank Withdrawal,83.25,1611.15,0.0,0.0,Stayed,Client currently in the company,.,0.9426,Stayed,https://picsum.photos/150/150?random=938,
7993-NQLJE,Male,39,Yes,1,Glenn,95943.0,39.597975,-122.032248,7,15,,Yes,32.73,No,Yes,Fiber Optic,17.0,Yes,No,No,No,No,No,No,Yes,Month-to-Month,No,Mailed Check,75.1,1151.55,0.0,0.0,Stayed,Client currently in the company,.,0.9688,Stayed,https://picsum.photos/150/150?random=111,
7993-PYKOF,Male,20,Yes,0,Rio Nido,95471.0,38.522328,-122.97932,1,8,,Yes,5.34,No,Yes,Fiber Optic,42.0,Yes,No,No,No,No,No,Yes,Yes,Month-to-Month,No,Bank Withdrawal,75.0,632.95,0.0,0.0,Churned,Dissatisfaction,Network reliability,0.734,Churned,https://picsum.photos/150/150?random=418,
7994-UYIVZ,Male,62,Yes,0,Miramonte,93641.0,36.696759,-119.024051,1,8,Offer E,Yes,39.59,Yes,Yes,Fiber Optic,16.0,No,No,No,No,No,Yes,Yes,No,Month-to-Month,Yes,Bank Withdrawal,85.65,659.45,0.0,70.0,Stayed,Client currently in the company,.,0.8681,Churned,https://picsum.photos/150/150?random=565,
7994-XIRTR,Male,79,No,0,Roseville,95747.0,38.784329,-121.373245,0,54,Offer B,Yes,5.14,No,Yes,DSL,6.0,No,No,Yes,Yes,No,Yes,No,Yes,One Year,No,Bank Withdrawal,65.25,3529.95,33.07,0.0,Stayed,Client currently in the company,.,0.9111,Stayed,https://picsum.photos/150/150?random=73,
7995-ZHHNZ,Male,56,Yes,0,Fullerton,92832.0,33.868316,-117.929029,1,42,Offer B,Yes,20.65,Yes,Yes,DSL,25.0,Yes,No,No,No,No,No,No,Yes,One Year,No,Credit Card,-7.0,2386.85,28.83,0.0,Stayed,Client currently in the company,.,0.8496,Stayed,https://picsum.photos/150/150?random=654,
7996-BPXHY,Female,44,Yes,3,San Francisco,94111.0,37.801776,-122.402293,5,13,,Yes,35.19,Yes,No,,0.0,No,,,,,,,,Two Year,Yes,Bank Withdrawal,25.0,332.5,0.0,0.0,Stayed,Client currently in the company,.,0.9878,Stayed,https://picsum.photos/150/150?random=733,
7996-MHXLW,Female,51,No,0,Ocotillo,92259.0,32.698964,-115.886656,0,66,Offer A,Yes,20.77,Yes,No,,0.0,No,,,,,,,,Two Year,Yes,Credit Card,25.15,1683.6,0.0,0.0,Stayed,Client currently in the company,.,0.9902,Stayed,https://picsum.photos/150/150?random=244,
7997-EASSD,Female,56,Yes,0,Redwood City,94061.0,37.461251,-122.235414,1,63,Offer B,Yes,38.85,Yes,Yes,Fiber Optic,27.0,No,No,No,Yes,No,No,No,Yes,One Year,Yes,Credit Card,81.2,4965.1,0.0,0.0,Stayed,Client currently in the company,.,0.8029,Stayed,https://picsum.photos/150/150?random=448,
7998-WNZEM,Male,51,No,0,San Francisco,94131.0,37.746699,-122.442833,0,71,,Yes,12.27,Yes,Yes,DSL,21.0,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,Two Year,No,Bank Withdrawal,80.6,5708.2,0.0,0.0,Stayed,Client currently in the company,.,0.976,Stayed,https://picsum.photos/150/150?random=790,
7998-ZLXWN,Female,21,Yes,0,Larkspur,94939.0,37.937082,-122.532369,3,15,,Yes,12.41,No,No,,0.0,No,,,,,,,,Month-to-Month,No,Credit Card,20.45,330.8,0.0,0.0,Stayed,Client currently in the company,.,0.934,Stayed,https://picsum.photos/150/150?random=566,
8000-REIQB,Female,73,No,0,San Diego,92117.0,32.825086,-117.199424,0,1,Offer E,Yes,22.5,No,Yes,Fiber Optic,27.0,No,No,No,No,No,No,No,No,Month-to-Month,Yes,Bank Withdrawal,69.95,69.95,0.0,10.0,Churned,Competitor,Competitor made better offer,0.9767,Churned,https://picsum.photos/150/150?random=523,
8003-EWNDZ,Female,52,No,0,Philo,95466.0,39.094102,-123.500853,0,10,,Yes,10.46,No,No,,0.0,No,,,,,,,,Month-to-Month,Yes,Bank Withdrawal,21.2,222.65,0.0,0.0,Stayed,Client currently in the company,.,0.7871,Stayed,https://picsum.photos/150/150?random=201,
8006-PYCSW,Female,60,No,0,Los Angeles,90040.0,33.994524,-118.149953,0,2,,Yes,35.5,No,No,,0.0,No,,,,,,,,Month-to-Month,No,Credit Card,20.1,39.8,0.0,0.0,Joined,Client currently in the company,.,0.8646,Stayed,https://picsum.photos/150/150?random=709,
